Название;Средний балл ЕГЭ;Рост/Падение;Количество студентов, зачисленных на бюджет;Количество БВИ;Средний балл с вычетом ИД?;Форма обучения;Количество бюджетных мест на специальности;Средний балл;Стоимость;Форма обучения;Количество бюджетных мест на специальности;Средний балл;Стоимость;Id лого;Адрес;Наличие военной кафедры;Наличие отсрочки от армии;Ссылка на документ о приеме
 Вятский государственный университет ; 68.2; 0.1; 1827; 2; Да;бакалавриат;0;0.0;36500;магистратура;0;0.0;120000;47f0d16e-a93e-4780-88d2-7c34ba15a4ff;610017, г.Киров, ул.Октябрьский проспект, д.133;True;True;https://vgsha.info/abitur/bachelor/#abitur_plan_priema
 Горский государственный аграрный университет ; 58.2; -1.9; 302; 0; Нет;бакалавриат;0;;25000;магистратура;0;;26000;0929e6c4-93c9-477a-97ee-6a674d877077;362040, Республика Северная Осетия-Алания, г.Владикавказ, Кирова, д.37;False;True;https://gorskigau.ru/Portals/0/%D0%9F%D0%A0%D0%98%D0%95%D0%9C%D0%9D%D0%90%D0%AF/2021/mpg2021-2935-2935-b5a10198a6414ca51573d088302ab5c6.pdf?ver=2020-11-10-140252-680
 Государственный социально-гуманитарный университет ; 69.7; 0.1; 365; 0; Нет;бакалавриат;;;78260;0;0;0;0;f7f9928b-8502-464d-8f14-6564ced175ce;140411,Московская область, г.Коломна ул.Зеленая д.30;False;True;http://gukolomna.ru/abitur/bachelor/priemKolMest
 Государственный университет морского и речного флота имени адмирала С.О. Макарова ; 67.8; -2.5; 1002; 0; Нет;бакалавриат;25;150.0;65000;0;0;0;0;c60137d3-7327-41dd-b585-8987e4b643f8;198035, г.Санкт-Петербург, Двинская, д.5/7;True;True;https://gumrf.ru/Abitur
 Грозненский государственный нефтяной технический университет имени академика М.Д. Миллионщикова; 63.6; -0.3; 658; 0; Да;бакалавриат;0;0.0;23000;0;0;0;0;ab1fe8ec-5e0d-48f5-8c27-14c5c97b83af;364051, Чеченская Республика, г.Грозный, пр.им.Х.А.Исаева, 100;False;True;https://gstou.ru/files/priemnaya_kampaniya_2022/kcp_2022.pdf?1649771373
 Дагестанский государственный аграрный университет ; 67.0; -6.4; 324; 0; Нет;бакалавриат;;;;магистратура;;;;19bddf52-9cb6-48b9-b07c-b6c704075dab;367032, Республика Дагестан, г.Махачкала, ул.Магомета Гаджиева, 180;False;True;https://xn--80aaiac8g.xn--p1ai/abitur
 Дагестанский государственный технический университет ; 59.8; -2; 622; 1; Да;бакалавриат;;;;0;0;0;0;4ef788cf-60d8-4743-95f5-0958258b2bc8;367026, Республика Дагестан, г.Махачкала, проспект Имама Шамиля, 70;False;True;http://dstu.ru/fileadmin/priem/2021/KCP_po_bjudzhetu_na_2021-2022_uchebnyi_god.pdf
 Дагестанский государственный университет ; 63.0; -0.4; 1025; 19; Нет;бакалавриат;;;;магистратура;;;;4ef788cf-60d8-4743-95f5-0958258b2bc8;367026, Республика Дагестан, г.Махачкала, проспект Имама Шамиля, 70;False;True;http://dstu.ru/fileadmin/priem/2021/KCP_po_bjudzhetu_na_2021-2022_uchebnyi_god.pdf
 Дальневосточный государственный аграрный университет ; 49.2; -1; 411; 0; Нет;бакалавриат;0;0.0;55000;магистратура;0;0.0;60000;4a286e1d-6de1-4230-a16d-6e6508dd702c;675005, Амурская область, г. Благовещенск, ул. Политехничсекая, 86;False;True;https://www.dalgau.ru/upload/iblock/23b/10-Kolichestvo-mest-dlya-priema-na-obuchenie-po-razlichnym-usloviyam-postupleniya.pdf
 Дальневосточный государственный технический рыбохозяйственный университет ; 50.9; -2.7; 399; 0; Нет;бакалавриат;10;99.0;58470;0;0;0;0;63c14fd8-00df-435a-847f-6a23f6c780ab; г. Владивосток, ул. Светланская, 27 (автобусная остановка «Площадь борцов за власть Советов», напротив здания Правительства Приморского края);True;True;https://dalrybvtuz.ru/Abitur/2022/bachelor/kolichestvo-mest-dlya/, https://dalrybvtuz.ru/Abitur/2022/special/kolichestvo-mest-dlya/, https://dalrybvtuz.ru/Abitur/2022/magistr/kolichestvo-mest-dlya/
 Дальневосточный государственный университет путей сообщения ; 57.1; -1.7; 1091; 0; Да;бакалавриат;25;126.0;;магистратура;5;0.0;;dc05355d-4867-4257-b339-9d349f9b11a5;680021, г.Хабаровск, ул.Серышева, д.47;True;True;https://abiturient.dvgups.ru/2016-05-20-01-40-30/2016-05-31-22-54-15/2016-05-31-22-57-01
 Донской государственный технический университет ; 62.2; 0.8; 2865; 0; Да;бакалавриат;43;142.0;125900;магистратура;;;;1b74b22d-82f8-4d72-8c34-9c031d174bc5;344003, г.Ростов-на-Дону, пл.Гагарина, 1;True;True;https://donstu.ru/priemnaya-kampaniya/
 Забайкальский государственный университет; 58.4; -1.8; 818; 0; Нет;бакалавриат;0;0.0;38000;0;0;0;0;013c6781-1230-49aa-a965-6fb1326f849f;672039, Забайкальский край, город Чита, улица Александро-Заводская, дом 30;True;True;http://entrant.zabgu.ru/?page_id=9
 Ивановский государственный политехнический университет; 64.5; -0.7; 379; 0; Нет;бакалавриат;0;0.0;35000;магистратура;;;120000;c714f17e-3881-4fe4-932e-332a9db06504;153000, Ивановская область,  г.Иваново, Шереметевский проспект, д.21;False;True;https://ivgpu.com/abitur
 Ивановский государственный университет; 67.5; -0.3; 383; 0; Да;бакалавриат;0;0.0;35000;магистратура;;;120000;c714f17e-3881-4fe4-932e-332a9db06504;153000, Ивановская область,  г.Иваново, Шереметевский проспект, д.21;False;True;https://ivgpu.com/abitur
 Ижевский государственный технический университет имени М.Т. Калашникова; 65.8; -1.3; 981; 4; Да;бакалавриат;0;0.0;385000;0;0;0;0;b04905e5-ddcb-49bc-afac-750a9658514c;426069, Удмуртская Республика, г. Ижевск, ул. Студенческая, д. 7;False;False;https://istu.ru/storage/priem/priem-2021/%D0%9A%D0%A6%D0%9F%20%D0%BE%D0%B1%D1%83%D1%87%D0%B0%D1%8E%D1%89%D0%B8%D1%85%D1%81%D1%8F%20%D0%BD%D0%B0%201%20%D0%BA%D1%83%D1%80%D1%81%20%D0%B2%202021-2022%20%D1%83%D1%87%D0%B5%D0%B1%D0%BD%D0%BE%D0%BC%20%D0%B3%D0%BE%D0%B4%D1%83.pdf
 Кабардино-Балкарский государственный аграрный университет имени В.М. Кокова; 45.4; -0.6; 360; 0; Нет;бакалавриат;0;;43400;магистратура;;;46000;4e8a2986-c74f-415d-957a-2484b453029c;360030, Кабардино-Балкарская Республика, г.Нальчик, пр. Ленина, 1 в;False;True;https://www.kbgau.ru/abiturient/priem2021/%D0%9A%D0%BE%D0%BB%D0%B8%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%BE%20%D0%BC%D0%B5%D1%81%D1%82%20%D0%BF%D0%BE%20%D0%B4%D0%BE%D0%B3%D0%BE%D0%B2%D0%BE%D1%80%D0%B0%D0%BC.pdf
 Казанский государственный аграрный университет; 56.7; -3; 360; 0; Да;бакалавриат;0;0.0;42000;0;0;0;0;24606839-a0ca-4b2c-88da-065e5a903d47;420015, Республика Татарстан, г. Казань, ул. Карла Маркса, д. 65;False;False;https://priem.kazgau.ru/spec
 Калмыцкий государственный университет ; 61.1; 1.9; 729; 0; Нет;бакалавриат;0;0.0;0;0;0;0;0;3e35d441-fa6f-44ea-9afa-b2b6c3e50251;358000, Республика Калмыкия, г.Элиста, ул.А.С. Пушкина, д.11;False;True;https://www.kalmgu.ru/docs/priemn/bakspec/2021/10.pdf
 Крымский инженерно-педагогический университет ; 56.6;; 720; 0; Да;бакалавриат;10;102.0;65800;магистратура;;;;b7724a71-a87d-46bd-ae51-5187a2856cc9;295015, Республика Крым, г.Симферополь, переулок Учебный, д.8;False;True;https://kipu-rc.ru/downloads/2021/pk/12.pdf
 Кузбасский государственный технический университет имени Т.Ф. Горбачева ; 58.2; -1.4; 826; 0; Да;бакалавриат;;;;магистратура;;;;4cc6afb0-3237-43f2-93a5-e137e0fd6485;650000, г.Кемерово, ул.Весенняя, д.28;True;True;https://kuzstu.ru/abiturientu/tsifri-priema/bakalavriat-spetsialitet-golovnoi-vuz-i-filiali/
 Курганский государственный университет; 63.8; -1; 697; 0; Нет;бакалавриат;0;0.0;43470;магистратура;0;0.0;48500;8e5ea7cf-9552-44f3-89bd-8cb701e7e0c1;640020, г. Курган, ул. Советская, д.63, стр. 4;True;True;https://abit.kgsu.ru/page/3
 Майкопский государственный технологический университет; 60.4; 2.2; 344; 0; Нет;бакалавриат;0;0.0;36000;магистратура;0;0.0;47000;9fd0441b-5d2d-462f-9ae4-3c20efe3c37a;385000, Республика Адыгея, г.Майкоп, ул.Первомайская, д.191;False;True;http://www.mkgtu.ru/upload/files/kcp_na_20222023_uchgod%281%29.pdf
 Мичуринский государственный аграрный университет; 53.8; -2.2; 501; 0; Нет;бакалавриат;0;0.0;25000;магистратура;0;0.0;25000;10687a60-5296-4867-aaf5-24ad9b42d7db;393760, Тамбовская область, г. Мичуринск, ул. Интернациональная, д. 101;False;True;http://mgau.ru/abitur/bachelor/index.php
 Московский автомобильно-дорожный государственный технический университет (МАДИ); 65.7; -0.5; 794; 1; Да;бакалавриат;0;0.0;100500;магистратура;26;85.0;241500;b7b5e2a1-8473-4b30-a0ce-09e48c532bda;125319, г. Москва, Ленинградский проспект, 64;True;True;https://pk.madi.ru/59-plan-priema.html
 Московский государственный университет пищевых производств; 76.8; 1.6; 591; 0; Да;бакалавриат;0;0.0;210000;0;0;0;0;cb80192e-7c2c-4232-b91a-9f9763ad4f89;125080, г.Москва, Волоколамское шоссе, д.11;False;True;https://mgupp.ru/abitur/bachelor/
 Московский политехнический университет; 76.1; 2.5; 1756; 35; Да;бакалавриат;18;181.0;95100;0;0;0;0;d9fd69da-2f68-4a93-aae0-6058fc175c09;107023 г. Москва, ул. Большая Семеновская д.38;False;True;https://new.mospolytech.ru/postupayushchim/priem-v-universitet/pravila-priema/
 Омский государственный технический университет; 64.4; 0.9; 1891; 1; Нет;бакалавриат;0;0.0;24500;0;0;0;0;f690fe88-dbfe-4589-a0e5-ed63672bd15f;644050, г.Омск, пр. Мира, 11;True;True;https://www.omgtu.ru/entrant/regulatory-documents-for-entering-in-2019-bachelor-specialist-master/%D0%9F%D1%80%D1%82-11-30.10.2020-%D0%9A%D0%BE%D0%BB%D0%9C%D0%B5%D1%81%D1%82.pdf
 Орловский государственный аграрный университет; 59.9;; 438; 0; Да;бакалавриат;0;0.0;28000;0;0;0;0;4e5b5601-0ced-4eee-bbb0-9c9c6a08ec90;302019, г.Орел, ул.Генерала Родина, 69;False;True;https://www.orelsau.ru/abitur/
 Пензенский государственный аграрный университет; 54.0; -1; 395; 0; Да;бакалавриат;0;0.0;27370;магистратура;0;0.0;45500;52c41452-2a8a-417c-9254-e567105ed410;440014, г.Пенза, ул.Ботаническая, 30;False;True;https://pgau.ru/abitur#kol_mest_bakalavriat
 Пензенский государственный университет; 69.6; -2.1; 1522; 9; Да;бакалавриат;;;;магистратура;;;;d2c08249-35f6-4ad5-8aef-685fd88629dd;440028, г.Пенза, ул. Германа Титова, д. 28;False;True;http://www.pguas.ru/left-menu-abitur-select-commit
 Пензенский государственный университет архитектуры и строительства; 65.6; 2.6; 540; 25; Да;бакалавриат;;;;магистратура;;;;d2c08249-35f6-4ad5-8aef-685fd88629dd;440028, г.Пенза, ул. Германа Титова, д. 28;False;True;http://www.pguas.ru/left-menu-abitur-select-commit
 Пермский национальный исследовательский политехнический университет; 69.0; -0.2; 1822; 0; Нет;бакалавриат;20;123.0;60000;магистратура;0;0.0;60000;acf8d4f4-c1ba-433c-821e-7762d24b69fa;614990, г.Пермь, Комсомольский проспект, д. 29;False;True;https://pstu.ru/files/2/file/enrollee/!PLAN_priema_2021_2.pdf
 Петрозаводский государственный университет; 70.2; 0.6; 1336; 1; Нет;бакалавриат;0;0.0;84000;0;0;0;0;ec58ccf8-3d3b-4e3a-9a34-50d033761092;185910, Республика Карелия, г. Петрозаводск, пр. Ленина, 33;True;False;https://petrsu.ru/page/education/bakalavriat_i_spec/priemnaya-kampaniya/kolitchesvto-byuzhdetnyh-mest
 Поволжский государственный технологический университет ; 68.3; 2.4; 1301; 0; Нет;бакалавриат;0;0.0;40300;магистратура;0;0.0;44850;9c9410df-579c-43e3-bb09-747054f829f0;424000, Республика Марий Эл, г.Йошкар-Ола, пл. Ленина, д.3;False;True;https://dod.volgatech.net/documents/
 Псковский государственный университет; 67.8; -2.5; 600; 0; Нет;бакалавриат;0;0.0;36660;0;0;0;0;0ca07599-8499-407c-aef0-a6c39683ff39;180000, г.Псков, пл. Ленина, д.2;False;True;https://abit.pskgu.ru/page/d58b18c3-617b-45ef-a350-5438e043eb77
 Российский университет дружбы народов ; 86.3; 3.5; 1029; 202; Да;бакалавриат;16;156.0;274600;магистратура;12;86.0;294650;e73bd5e9-f67c-48fe-8513-6ed08b1b3d10;117198, г.Москва, ул. Миклухо-Маклая, д.6;False;True;http://admission.rudn.ru/?pagec=5970
 Ростовский государственный университет путей сообщения; 58.5; -3.1; 766; 0; Нет;бакалавриат;25;51.0;140400;0;0;0;0;fb1eb5f5-f453-4d30-87f8-b9aeec508937;344038, Ростовская область, г.Ростов-на-Дону, пл.Ростовского Стрелкового Полка Народного Ополчения, д.2;True;True;http://www.rgups.ru/abitur/vo/spetcial-nosti-i-napravleniia/
 Рязанский государственный агротехнологический университет имени П.А. Костычева; 55.6; 0; 409; 0; Да;бакалавриат;0;0.0;30000;магистратура;0;0.0;33000;03a62072-bf88-44bb-b20b-3f949f681223;390044, г.Рязань, Костычева, д.1;False;True;http://www.rgatu.ru/archive/2022-abitur/bak/10.pdf
 Самарский государственный технический университет; 68.1; 1; 2012; 6; Нет;бакалавриат;0;0.0;61380;0;0;0;0;38cde29e-6691-481d-b30f-79282fbd19a5;443100, г.Самара, ул.Молодогвардейская, 244;True;True;https://samgtu.ru/uploads/admission/2022/kcp_2022.pdf
 Санкт-Петербургский горный университет; 80.8; 2.3; 1831; 64; Нет;бакалавриат;30;201.0;400000;магистратура;5;234.0;400000;37c9158f-99fb-4790-a7bc-749dd3ba2c45;199106, г.Санкт-Петербург, 21-я линия, д.2;True;True;https://priem.spmi.ru/sites/default/files/manager/03.PlanPriema/KCP.pdf
 Санкт-Петербургский государственный аграрный университет; 63.2; -3.5; 386; 0; Нет;бакалавриат;55;43.3;58000;0;0;0;0;cd29625b-bf8a-458a-a8fb-224f7cb18058;196601, г.Санкт-Петербург, г.Пушкин, Петербургское шоссе д.2, лит. А;False;True;https://spbgau.ru/index.php?q=abitur/bachelor
 Санкт-Петербургский государственный архитектурно-строительный университет; 78.3; 0.4; 1181; 0; Нет;бакалавриат;;;;магистратура;20;83.0;195000;dc76ebd1-970b-44ee-a0d2-36ad701f5d18;190005, Санкт-Петербург, 2-я Красноармейская улица, д. 4;False;True;https://www.spbgasu.ru/Abiturientam/Priem/Kontrolnye_cifry_priema/
 Санкт-Петербургский государственный лесотехнический университет имени С.М. Кирова; 75.0; 0; 543; 0; Нет;бакалавриат;;;;0;0;0;0;cdb5222f-5110-4e24-bd31-5f51766bc907;194021, г.Санкт-Петербург, Институтский пер., д.5 литера У;False;True;https://spbftu.ru/wp-content/uploads/2021/06/200od.pdf
 Санкт-Петербургский государственный университет; 92.0; 0.1; 2136; 366; Да;бакалавриат;;;;магистратура;20;83.0;195000;cdb5222f-5110-4e24-bd31-5f51766bc907;194021, г.Санкт-Петербург, Институтский пер., д.5 литера У;False;True;https://spbftu.ru/wp-content/uploads/2021/06/200od.pdf
 Саратовский государственный технический университет; 66.5; 1.8; 1098; 0; Нет;бакалавриат;0;118.0;53470;магистратура;6;70.0;57230;06d0f532-f5cb-4cfe-abbf-05f72e0cc05a;410054, г.Саратов, ул.Политехническая, д. 77;True;True;https://www.sstu.ru/upload/medialibrary/86b/Kol_mest_VO_2021_bak_i_spets_mart_21-_2_.docx
 Сахалинский государственный университет ; 58.8; -1.3; 327; 1; Нет;бакалавриат;0;0.0;64800;0;0;0;0;a4417690-df58-449b-b340-84e597c768f0;693008, Сахалинская область, г.Южно-Сахалинск, ул.Ленина, д.290;False;True;sakhgu.ru/wp-content/uploads/page/record_122756/2021_01/%D0%B1-%D0%BA%D0%BE%D0%BB%D0%B8%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%BE-%D0%BC%D0%B5%D1%81%D1%82-%D0%B4%D0%BB%D1%8F-%D0%BF%D1%80%D0%B8%D0%B5%D0%BC%D0%B0-%D0%BD%D0%B0-%D0%BE%D0%B1%D1%83%D1%87%D0%B5%D0%BD%D0%B8%D0%B5-%D0%BF%D0%BE-%D1%80%D0%B0%D0%B7%D0%BB%D0%B8%D1%87%D0%BD%D1%8B%D0%BC-%D1%83%D1%81%D0%BB%D0%BE%D0%B2%D0%B8%D1%8F%D0%BC-%D0%BF%D0%BE%D1%81%D1%82%D1%83%D0%BF%D0%BB%D0%B5%D0%BD%D0%B8%D1%8F-1.docx
 Севастопольский государственный университет; 65.8; -0.6; 1724; 0; Да;бакалавриат;0;0.0;37000;магистратура;;;;9821ffaf-6064-4bda-8881-64db50b60b55;299053, г. Севастополь, ул. Университетская, д. 33;True;True;https://welcome.sevsu.ru/specialnosti/
 Сибирский государственный автомобильно-дорожный университет ; 62.5; -0.7; 546; 0; Нет;бакалавриат;;;;магистратура;;;;e279daac-b2f4-407b-a13c-d7132706d18a;644080  г. Омск,  Пр. Мира, 5;True;True;https://sibadi.org/upload/priem_2021/bak_spec_mag/10.pdf
 Сибирский государственный университет путей сообщения ; 62.6; -2.8; 562; 2; Да;бакалавриат;8;188.0;47250;магистратура;10;88.0;150000;8fac93a4-1cf1-4f95-aa7a-04a68a948345;630049, г.Новосибирск, ул.Дуси Ковальчук, 191;False;True;http://www.stu.ru/abiturient/index.php?page=2271
 Сибирский федеральный университет; 70.1; -1; 3337; 8; Да;бакалавриат;25;125.0;51194;магистратура;10;41.0;188584;ed090e19-9cf6-40f3-b40d-d4f69a2aabea;660041, Красноярский край, г. Красноярск, просп. Свободный, д. 79;True;True;https://admissions.sfu-kras.ru/exams
 Ставропольский государственный аграрный университет; 62.2; 0.8; 565; 0; Да;бакалавриат;0;0.0;32000;магистратура;0;50.0;37000;c1fa38a6-9015-43a7-8756-8cbab8856eb5;переулок Зоотехнический, 12, г. Ставрополь, Ставропольский край, 355017;False;True;http://www.stgau.ru/abiturient/pologenie/docs/2022/10.1.pdf http://www.stgau.ru/abiturient/pologenie/docs/2022/10.2.pdf
 Тверской государственный технический университет; 61.6; -0.4; 552; 0; Нет;бакалавриат;0;0.0;52800;0;0;0;0;f781d9fe-e5d1-45c6-b4f1-fbdec58c090b;170026. г.Тверь, наб. А.Никитина, дом 22;True;True;http://www.new.tstu.tver.ru/abitur/bachelor/#pills-aboutPlan
 Тверской государственный университет; 68.6; -3.5; 856; 0; Да;бакалавриат;0;0.0;52800;0;0;0;0;f781d9fe-e5d1-45c6-b4f1-fbdec58c090b;170026. г.Тверь, наб. А.Никитина, дом 22;True;True;http://www.new.tstu.tver.ru/abitur/bachelor/#pills-aboutPlan
 Тольяттинский государственный университет; 64.4; -0.8; 834; 0; Да;бакалавриат;0;0.0;39500;0;0;0;0;5a29fd0c-3c95-4f82-8c54-c325731d8c0a;445020, Самарская область, г. Тольятти, ул.Белорусская, 14;True;True;https://priem.tltsu.ru/upload/docs/Kol_Mest_022020.pdf
 Томский государственный архитектурно-строительный университет; 70.6; 0.5; 670; 0; Нет;бакалавриат;;;;магистратура;;;;7889689a-636f-4afd-b842-e3bfe3a1c125;634003, г.Томск, пл.Соляная, д.2;False;True;https://www.tsuab.ru/abitur/bachelor/#abitur_plan_priema
 Тюменский индустриальный университет; 66.1; -1; 2206; 2; Да;бакалавриат;;;;магистратура;0;;70300;f2954ac7-d586-4f62-a46e-1281bb11f417;625000, Тюменская область, г. Тюмень, ул. Володарского, д. 38;False;False;https://www.tyuiu.ru/abitur/
 Ульяновский государственный технический университет; 66.8; 0.8; 888; 1; Да;бакалавриат;0;0.0;111580;0;0;0;0;aacb4345-caf2-4e42-be39-1675efdd8046;432027, г.Ульяновск, ул.Северный Венец, 32;False;True;https://ulstu.ru/upload/iblock/fe0/KCP_C_2021.pdf
 Ульяновский государственный университет; 66.3; -1; 853; 0; Нет;бакалавриат;0;0.0;111580;0;0;0;0;aacb4345-caf2-4e42-be39-1675efdd8046;432027, г.Ульяновск, ул.Северный Венец, 32;False;True;https://ulstu.ru/upload/iblock/fe0/KCP_C_2021.pdf
 Уральский государственный аграрный университет ; 63.2; 2.4; 458; 0; Нет;бакалавриат;15;120.0;35340;0;0;0;0;83b46955-3e70-4dde-bbc7-2400796acc8d;454080, г. Челябинск, пр. Ленина, 75;False;True;https://iai.sursau.ru/abitur/bachelor/#abitur_plan_priema
 Уральский государственный лесотехнический университет ; 64.0; -0.6; 683; 0; Нет;бакалавриат;11;213.0;50000;магистратура;7;60.0;50000;5a8f97c4-23cc-440e-87e3-92d3e26715d1;620100, Свердловская область, г. Екатеринбург, ул. Сибирский тракт, д. 37;False;True;http://usfeu.ru/abiturientu/bakalavriat/kolichestvo-mest/
 Уральский федеральный университет имени Б.Н. Ельцина; 76.2; -1.4; 4422; 122; Да;бакалавриат;24;143.0;95000;0;0;0;0;f255a4e8-15cf-45d0-a121-19f6f61d0c5d;620002, Свердловская область, г. Екатеринбург, ул. Мира, д. 19;True;True;https://urfu.ru/fileadmin/user_upload/urfu.ru/documents/applicant/2021/postuplenie-vo/Plan_priema_bakalavriat_specialitet_2021.pdf
 Уфимский государственный нефтяной технический университет; 73.4; -2.8; 1766; 33; Да;бакалавриат;0;0.0;0;0;0;0;0;3e989242-fe92-4e7d-b5f9-43a9298079f7;450064, Республика Башкортостан, г.Уфа, ул.Космонавтов, 1;False;True;http://pk.rusoil.net/page/plan-priema-na-programmy-bakalavriata-i-specialiteta
 Южно-Российский государственный политехнический университет имени М.И. Платова ; 59.5; 2.2; 942; 1; Да;бакалавриат;0;0.0;30000;магистратура;0;0.0;0;14aa519e-7f4f-4468-9b64-1d691477f44b;346428, Ростовская область, г.Новочеркасск, ул. Просвещения 132;True;True;https://abiturient.npi-tu.ru/assets/files/docs/2021/%D0%A1%D0%B2%D0%B5%D0%B4%D0%B5%D0%BD%D0%B8%D1%8F%20%D0%BE%20%D0%BA%D0%BE%D0%BB%D0%B8%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%B5%20%D0%BC%D0%B5%D1%81%D1%82%20%D0%B4%D0%BB%D1%8F%20%D0%BF%D1%80%D0%B8%D0%B5%D0%BC%D0%B0%20%D0%B3%D1%80%D0%B0%D0%B6%D0%B4%D0%B0%D0%BD%20%D0%AE%D0%A0%D0%93%D0%9F%D0%A3%20(%D0%9D%D0%9F%D0%98)%20%D0%B8%D0%BC.%20%D0%9C.%D0%98.%D0%9F%D0%BB%D0%B0%D1%82%D0%BE%D0%B2%D0%B0.pdf
 Южно-Уральский государственный аграрный университет ; 52.5; -0.2; 445; 0; Да;бакалавриат;15;120.0;35340;0;0;0;0;83b46955-3e70-4dde-bbc7-2400796acc8d;454080, г. Челябинск, пр. Ленина, 75;False;True;https://iai.sursau.ru/abitur/bachelor/#abitur_plan_priema
