Название;Средний балл ЕГЭ;Рост/Падение;Количество студентов, зачисленных на бюджет;Количество БВИ;Средний балл с вычетом ИД?;Форма обучения;Количество бюджетных мест на специальности;Средний балл;Стоимость;Форма обучения;Количество бюджетных мест на специальности;Средний балл;Стоимость;Id лого;Адрес;Наличие военной кафедры;Наличие отсрочки от армии;Ссылка на документ о приеме
 Кабардино-Балкарский государственный аграрный университет имени В.М. Кокова; 45.4; -0.6; 360; 0; Нет;бакалавриат;0;;43400;магистратура;0;;46000;4e8a2986-c74f-415d-957a-2484b453029c;360030, Кабардино-Балкарская Республика, г.Нальчик, пр. Ленина, 1 в;False;True;https://www.kbgau.ru/abiturient/priem2021/%D0%9A%D0%BE%D0%BB%D0%B8%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%BE%20%D0%BC%D0%B5%D1%81%D1%82%20%D0%BF%D0%BE%20%D0%B4%D0%BE%D0%B3%D0%BE%D0%B2%D0%BE%D1%80%D0%B0%D0%BC.pdf
 Калининградский государственный технический университет; 61.4; -4.6; 515; 0; Да;бакалавриат;0;0.0;41500;0;0;0;0;1d506657-ee65-4df6-8b36-cd7d41c568d9;236022, г.Калининград, Советский проспект, 1;False;True;https://klgtu.ru/abitur/bachelor/
 Кубанский государственный аграрный университет имени И.Т. Трубилина ; 67.9; 1.4; 1001; 0; Нет;бакалавриат;18;190.0;140400;магистратура;8;51.0;149400;55f0feed-c484-42c0-89b4-1299091335f7;350044, Краснодарский край, г. Краснодар, ул. Калинина, д. 13;True;True;https://kubsau.ru/upload/iblock/591/591181670a0dbc9ba253f62ae560131f.pdf
 Кубанский государственный университет ; 76.6; 0.2; 1766; 7; Да;бакалавриат;18;190.0;140400;магистратура;8;51.0;149400;55f0feed-c484-42c0-89b4-1299091335f7;350044, Краснодарский край, г. Краснодар, ул. Калинина, д. 13;True;True;https://kubsau.ru/upload/iblock/591/591181670a0dbc9ba253f62ae560131f.pdf
 Московский государственный университет пищевых производств; 76.8; 1.6; 591; 0; Да;бакалавриат;0;200.0;90000;магистратура;0;0.0;95000;cb80192e-7c2c-4232-b91a-9f9763ad4f89;125080, г.Москва, Волоколамское шоссе, д.11;False;True;https://mgupp.ru/abitur/bachelor/
 Пензенский государственный аграрный университет; 54.0; -1; 395; 0; Да;бакалавриат;10;175.0;27370;0;0;0;0;52c41452-2a8a-417c-9254-e567105ed410;440014, г.Пенза, ул.Ботаническая, 30;False;True;https://pgau.ru/abitur#kol_mest_bakalavriat
 Пензенский государственный университет; 69.6; -2.1; 1522; 9; Да;бакалавриат;10;175.0;27370;0;0;0;0;52c41452-2a8a-417c-9254-e567105ed410;440014, г.Пенза, ул.Ботаническая, 30;False;True;https://pgau.ru/abitur#kol_mest_bakalavriat
 Российский университет дружбы народов ; 86.3; 3.5; 1029; 202; Да;бакалавриат;0;0.0;92300;магистратура;14;52.0;2994650;e73bd5e9-f67c-48fe-8513-6ed08b1b3d10;117198, г.Москва, ул. Миклухо-Маклая, д.6;False;True;http://admission.rudn.ru/?pagec=5970
 Рязанский государственный агротехнологический университет имени П.А. Костычева; 55.6; 0; 409; 0; Да;бакалавриат;18;134.0;134100;0;0;0;0;03a62072-bf88-44bb-b20b-3f949f681223;390044, г.Рязань, Костычева, д.1;False;True;http://www.rgatu.ru/archive/2022-abitur/bak/10.pdf
 Санкт-Петербургский государственный университет; 92.0; 0.1; 2136; 366; Да;бакалавриат;25;165.0;50000;магистратура;;;;51d353c0-77db-431b-8501-df66cdbb6901;196084, г. Санкт-Петербург, ул.Черниговская, д.5;False;;https://spbguvm.ru/wp-content/uploads/2021/11/%D0%9A%D0%BE%D0%BB%D0%B8%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%BE-%D0%BC%D0%B5%D1%81%D1%82-%D0%B4%D0%BB%D1%8F-%D0%BF%D1%80%D0%B8%D0%B5%D0%BC%D0%B0-%D0%B2-2022-%D0%B3%D0%BE%D0%B4%D1%83.pdf
 Санкт-Петербургский государственный университет ветеринарной медицины; 76.1; 2.2; 409; 0; Нет;бакалавриат;25;165.0;50000;магистратура;;;;51d353c0-77db-431b-8501-df66cdbb6901;196084, г. Санкт-Петербург, ул.Черниговская, д.5;False;;https://spbguvm.ru/wp-content/uploads/2021/11/%D0%9A%D0%BE%D0%BB%D0%B8%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%BE-%D0%BC%D0%B5%D1%81%D1%82-%D0%B4%D0%BB%D1%8F-%D0%BF%D1%80%D0%B8%D0%B5%D0%BC%D0%B0-%D0%B2-2022-%D0%B3%D0%BE%D0%B4%D1%83.pdf
 Ставропольский государственный аграрный университет; 62.2; 0.8; 565; 0; Да;бакалавриат;5;140.0;32000;магистратура;0;0.0;37000;c1fa38a6-9015-43a7-8756-8cbab8856eb5;переулок Зоотехнический, 12, г. Ставрополь, Ставропольский край, 355017;False;True;http://www.stgau.ru/abiturient/pologenie/docs/2022/10.1.pdf http://www.stgau.ru/abiturient/pologenie/docs/2022/10.2.pdf
 Ульяновский государственный университет; 66.3; -1; 853; 0; Нет;бакалавриат;19;150.0;24300;магистратура;16;65.0;22300;70070ec5-cdc5-46ba-aa20-9d7661ba26ab;" 432017, г. Ульяновск, бульвар Новый Венец, 1, каб. № 1 ;    433431, Ульяновская обл., Чердаклинский район, п. Октябрьский, ул. Студенческая, корпус экономического факультета, приемная комиссия";False;True;https://ulsau.ru/abitur/bachelor/      https://ulsau.ru/abitur/magistr/    https://ulsau.ru/abitur/special/     https://ulsau.ru/abitur/aspirant/
 Уральский государственный аграрный университет ; 63.2; 2.4; 458; 0; Нет;бакалавриат;30;130.0;41300;магистратура;39;50.0;154445;78e0aa76-2b42-4fdf-9e7e-228e2fc20a4a;457100, Челябинская область, г. Троицк, ул. Гагарина, дом 13;False;False;https://юургау.рф/abitur/bachelor/#abitur_plan_priema
 Южно-Уральский государственный аграрный университет ; 52.5; -0.2; 445; 0; Да;бакалавриат;30;130.0;41300;магистратура;39;50.0;154445;78e0aa76-2b42-4fdf-9e7e-228e2fc20a4a;457100, Челябинская область, г. Троицк, ул. Гагарина, дом 13;False;False;https://юургау.рф/abitur/bachelor/#abitur_plan_priema
