Название;Средний балл ЕГЭ;Рост/Падение;Количество студентов, зачисленных на бюджет;Количество БВИ;Средний балл с вычетом ИД?;Форма обучения;Количество бюджетных мест на специальности;Средний балл;Стоимость;Форма обучения;Количество бюджетных мест на специальности;Средний балл;Стоимость;Id лого;Адрес;Наличие военной кафедры;Наличие отсрочки от армии;Ссылка на документ о приеме
 Московский государственный университет технологий и управления имени К.Г. Разумовского (Первый казачий университет); 74.7; -6.2; 322; 0; Да;бакалавриат;23;201.0;79000;магистратура;10;65.0;91500;259ee278-13b6-4adb-bd30-2d6088d8d58e;109004, г.Москва, Земляной Вал, 73;False;True;https://mgutm.ru/wp-content/uploads/doc/entrant/entry-rules/2021/kolichestvo-mest-dlya-priema-na-obuchenie-v-golovnoj-vuz-po-programmam-vo-v-2022-godu_compressed.pdf
 Пермский государственный национальный исследовательский университет; 71.8; -2.5; 1472; 2; Нет;бакалавриат;25;145.0;0;0;0;0;0;2801b9c9-a027-4b63-826a-b9aed8d1b98a;614068, г.Пермь, ул.Букирева, 15;False;True;http://www.psu.ru/universitet/normativnye-dokumenty/bazovye-normativnye-dokumenty/pravila-priema/pravila-priema-v-2022-godu-bakalavriat-specialitet#p1
 Петрозаводский государственный университет; 70.2; 0.6; 1336; 1; Нет;бакалавриат;0;0.0;80000;магистратура;10;40.0;167000;ec58ccf8-3d3b-4e3a-9a34-50d033761092;185910, Республика Карелия, г. Петрозаводск, пр. Ленина, 33;True;False;https://petrsu.ru/page/education/bakalavriat_i_spec/priemnaya-kampaniya/kolitchesvto-byuzhdetnyh-mest
 Российский государственный гидрометеорологический университет ; 69.5; -0.3; 466; 0; Нет;бакалавриат;;;;0;0;0;0;f44e3e27-2211-4757-8829-24e75e6c53bd;192007 , Санкт-Петербург, ул. Воронежская, д.79;True;True;http://dovus.rshu.ru/file2984.pdf
 Санкт-Петербургский государственный аграрный университет; 63.2; -3.5; 386; 0; Нет;бакалавриат;40;40.0;150000;0;0;0;0;cd29625b-bf8a-458a-a8fb-224f7cb18058;196601, г.Санкт-Петербург, г.Пушкин, Петербургское шоссе д.2, лит. А;False;True;https://spbgau.ru/index.php?q=abitur/bachelor
 Санкт-Петербургский государственный университет; 92.0; 0.1; 2136; 366; Да;бакалавриат;20;205.0;225000;магистратура;;;;51d353c0-77db-431b-8501-df66cdbb6901;196084, г. Санкт-Петербург, ул.Черниговская, д.5;False;;https://spbguvm.ru/wp-content/uploads/2021/11/%D0%9A%D0%BE%D0%BB%D0%B8%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%BE-%D0%BC%D0%B5%D1%81%D1%82-%D0%B4%D0%BB%D1%8F-%D0%BF%D1%80%D0%B8%D0%B5%D0%BC%D0%B0-%D0%B2-2022-%D0%B3%D0%BE%D0%B4%D1%83.pdf
 Санкт-Петербургский государственный университет ветеринарной медицины; 76.1; 2.2; 409; 0; Нет;бакалавриат;20;205.0;225000;магистратура;;;;51d353c0-77db-431b-8501-df66cdbb6901;196084, г. Санкт-Петербург, ул.Черниговская, д.5;False;;https://spbguvm.ru/wp-content/uploads/2021/11/%D0%9A%D0%BE%D0%BB%D0%B8%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%BE-%D0%BC%D0%B5%D1%81%D1%82-%D0%B4%D0%BB%D1%8F-%D0%BF%D1%80%D0%B8%D0%B5%D0%BC%D0%B0-%D0%B2-2022-%D0%B3%D0%BE%D0%B4%D1%83.pdf
 Саратовский государственный аграрный университет имени Н.И. Вавилова; 55.2; -2.9; 758; 0; Нет;бакалавриат;10;99.0;25700;магистратура;10;30.0;;b8bbeb55-c6b3-4603-a9fa-a3b962ea32a5;410012, г. Саратов, Театральная площадь, 1;False;True;http://sgau.ru/abitur/bachelor/#abitur_plan_priema
 Сахалинский государственный университет ; 58.8; -1.3; 327; 1; Нет;бакалавриат;0;0.0;45000;магистратура;0;0.0;65000;a4417690-df58-449b-b340-84e597c768f0;693008, Сахалинская область, г.Южно-Сахалинск, ул.Ленина, д.290;False;True;sakhgu.ru/wp-content/uploads/page/record_122756/2021_01/%D0%B1-%D0%BA%D0%BE%D0%BB%D0%B8%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%BE-%D0%BC%D0%B5%D1%81%D1%82-%D0%B4%D0%BB%D1%8F-%D0%BF%D1%80%D0%B8%D0%B5%D0%BC%D0%B0-%D0%BD%D0%B0-%D0%BE%D0%B1%D1%83%D1%87%D0%B5%D0%BD%D0%B8%D0%B5-%D0%BF%D0%BE-%D1%80%D0%B0%D0%B7%D0%BB%D0%B8%D1%87%D0%BD%D1%8B%D0%BC-%D1%83%D1%81%D0%BB%D0%BE%D0%B2%D0%B8%D1%8F%D0%BC-%D0%BF%D0%BE%D1%81%D1%82%D1%83%D0%BF%D0%BB%D0%B5%D0%BD%D0%B8%D1%8F-1.docx
 Ульяновский государственный университет; 66.3; -1; 853; 0; Нет;бакалавриат;;;24200;0;0;0;0;70070ec5-cdc5-46ba-aa20-9d7661ba26ab;" 432017, г. Ульяновск, бульвар Новый Венец, 1, каб. № 1 ;    433431, Ульяновская обл., Чердаклинский район, п. Октябрьский, ул. Студенческая, корпус экономического факультета, приемная комиссия";False;True;https://ulsau.ru/abitur/bachelor/      https://ulsau.ru/abitur/magistr/    https://ulsau.ru/abitur/special/     https://ulsau.ru/abitur/aspirant/
 Челябинский государственный университет; 71.9; -0.3; 819; 12; Нет;бакалавриат;0;0.0;45000;0;0;0;0;b265f70b-d35d-45f0-ab0a-eec7ad99dad4;454001, Челябинская область, город Челябинск, улица Братьев Кашириных, дом 129;False;True;https://www.csu.ru/roles/prospective-students/Priem/bachelor/PriemMest.aspx
