Название;Средний балл ЕГЭ;Рост/Падение;Количество студентов, зачисленных на бюджет;Количество БВИ;Средний балл с вычетом ИД?;Форма обучения;Количество бюджетных мест на специальности;Средний балл;Стоимость;Форма обучения;Количество бюджетных мест на специальности;Средний балл;Стоимость;Id лого;Адрес;Наличие военной кафедры;Наличие отсрочки от армии;Ссылка на документ о приеме
 Грозненский государственный нефтяной технический университет имени академика М.Д. Миллионщикова; 63.6; -0.3; 658; 0; Да;бакалавриат;0;0.0;30000;0;0;0;0;ab1fe8ec-5e0d-48f5-8c27-14c5c97b83af;364051, Чеченская Республика, г.Грозный, пр.им.Х.А.Исаева, 100;False;True;https://gstou.ru/files/priemnaya_kampaniya_2022/kcp_2022.pdf?1649771373
 Дагестанский государственный аграрный университет ; 67.0; -6.4; 324; 0; Нет;бакалавриат;;;;0;0;0;0;19bddf52-9cb6-48b9-b07c-b6c704075dab;367032, Республика Дагестан, г.Махачкала, ул.Магомета Гаджиева, 180;False;True;https://xn--80aaiac8g.xn--p1ai/abitur
 Дагестанский государственный университет ; 63.0; -0.4; 1025; 19; Нет;бакалавриат;;;;0;0;0;0;19bddf52-9cb6-48b9-b07c-b6c704075dab;367032, Республика Дагестан, г.Махачкала, ул.Магомета Гаджиева, 180;False;True;https://xn--80aaiac8g.xn--p1ai/abitur
 Дальневосточный государственный аграрный университет ; 49.2; -1; 411; 0; Нет;бакалавриат;10;159.0;50000;магистратура;9;30.0;200690;4a286e1d-6de1-4230-a16d-6e6508dd702c;675005, Амурская область, г. Благовещенск, ул. Политехничсекая, 86;False;True;https://www.dalgau.ru/upload/iblock/23b/10-Kolichestvo-mest-dlya-priema-na-obuchenie-po-razlichnym-usloviyam-postupleniya.pdf
 Кабардино-Балкарский государственный аграрный университет имени В.М. Кокова; 45.4; -0.6; 360; 0; Нет;бакалавриат;0;;43400;магистратура;;;46000;4e8a2986-c74f-415d-957a-2484b453029c;360030, Кабардино-Балкарская Республика, г.Нальчик, пр. Ленина, 1 в;False;True;https://www.kbgau.ru/abiturient/priem2021/%D0%9A%D0%BE%D0%BB%D0%B8%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%BE%20%D0%BC%D0%B5%D1%81%D1%82%20%D0%BF%D0%BE%20%D0%B4%D0%BE%D0%B3%D0%BE%D0%B2%D0%BE%D1%80%D0%B0%D0%BC.pdf
 Казанский государственный аграрный университет; 56.7; -3; 360; 0; Да;бакалавриат;25;130.0;42000;магистратура;;;;24606839-a0ca-4b2c-88da-065e5a903d47;420015, Республика Татарстан, г. Казань, ул. Карла Маркса, д. 65;False;False;https://priem.kazgau.ru/spec
 Крымский федеральный университет имени В.И. Вернадского; 64.7; -2.3; 2520; 2; Да;бакалавриат;75;124.0;112200;магистратура;10;30.0;52100;4a0ab349-a51f-415e-9cad-fb73d0ed1c66;295007, Республика Крым, г.Симферополь, проспект академика Вернадского, 4;True;True;https://priem.cfuv.ru/bachelor/direction https://priem.cfuv.ru/magistr/direction
 Майкопский государственный технологический университет; 60.4; 2.2; 344; 0; Нет;бакалавриат;9;119.0;36000;0;0;0;0;9fd0441b-5d2d-462f-9ae4-3c20efe3c37a;385000, Республика Адыгея, г.Майкоп, ул.Первомайская, д.191;False;True;http://www.mkgtu.ru/upload/files/kcp_na_20222023_uchgod%281%29.pdf
 Национальный исследовательский Томский государственный университет; 80.1; 0.7; 2109; 127; Да;бакалавриат;;;;магистратура;;;;9dcc834c-4241-4fcd-b482-005315a24f28;634050, г. Томск, пр. Ленина 36;True;True;http://abiturient.tsu.ru/sites/default/files/prilozhenie_1.1_bakalavriat_i_specialitet_16032021.pdf
 Пензенский государственный аграрный университет; 54.0; -1; 395; 0; Да;бакалавриат;15;147.0;27370;0;0;0;0;52c41452-2a8a-417c-9254-e567105ed410;440014, г.Пенза, ул.Ботаническая, 30;False;True;https://pgau.ru/abitur#kol_mest_bakalavriat
 Пензенский государственный университет; 69.6; -2.1; 1522; 9; Да;бакалавриат;15;147.0;27370;0;0;0;0;52c41452-2a8a-417c-9254-e567105ed410;440014, г.Пенза, ул.Ботаническая, 30;False;True;https://pgau.ru/abitur#kol_mest_bakalavriat
 Пермский государственный национальный исследовательский университет; 71.8; -2.5; 1472; 2; Нет;бакалавриат;25;118.0;141200;0;0;0;0;2801b9c9-a027-4b63-826a-b9aed8d1b98a;614068, г.Пермь, ул.Букирева, 15;False;True;http://www.psu.ru/universitet/normativnye-dokumenty/bazovye-normativnye-dokumenty/pravila-priema/pravila-priema-v-2022-godu-bakalavriat-specialitet#p1
 Петрозаводский государственный университет; 70.2; 0.6; 1336; 1; Нет;бакалавриат;16;148.0;158300;0;0;0;0;ec58ccf8-3d3b-4e3a-9a34-50d033761092;185910, Республика Карелия, г. Петрозаводск, пр. Ленина, 33;True;False;https://petrsu.ru/page/education/bakalavriat_i_spec/priemnaya-kampaniya/kolitchesvto-byuzhdetnyh-mest
 Поволжский государственный технологический университет ; 68.3; 2.4; 1301; 0; Нет;бакалавриат;20;161.0;40300;магистратура;28;60.0;44850;9c9410df-579c-43e3-bb09-747054f829f0;424000, Республика Марий Эл, г.Йошкар-Ола, пл. Ленина, д.3;False;True;https://dod.volgatech.net/documents/
 Рязанский государственный агротехнологический университет имени П.А. Костычева; 55.6; 0; 409; 0; Да;бакалавриат;10;156.0;30000;0;0;0;0;03a62072-bf88-44bb-b20b-3f949f681223;390044, г.Рязань, Костычева, д.1;False;True;http://www.rgatu.ru/archive/2022-abitur/bak/10.pdf
 Санкт-Петербургский государственный лесотехнический университет имени С.М. Кирова; 75.0; 0; 543; 0; Нет;бакалавриат;;;;магистратура;;;;cdb5222f-5110-4e24-bd31-5f51766bc907;194021, г.Санкт-Петербург, Институтский пер., д.5 литера У;False;True;https://spbftu.ru/wp-content/uploads/2021/06/200od.pdf
 Санкт-Петербургский государственный университет; 92.0; 0.1; 2136; 366; Да;бакалавриат;;;;магистратура;;;;cdb5222f-5110-4e24-bd31-5f51766bc907;194021, г.Санкт-Петербург, Институтский пер., д.5 литера У;False;True;https://spbftu.ru/wp-content/uploads/2021/06/200od.pdf
 Саратовский государственный аграрный университет имени Н.И. Вавилова; 55.2; -2.9; 758; 0; Нет;бакалавриат;10;99.0;25700;магистратура;15;30.0;29540;b8bbeb55-c6b3-4603-a9fa-a3b962ea32a5;410012, г. Саратов, Театральная площадь, 1;False;True;http://sgau.ru/abitur/bachelor/#abitur_plan_priema
 Тверской государственный университет; 68.6; -3.5; 856; 0; Да;бакалавриат;40;;130380;магистратура;;;69435;b67da480-580c-4c77-b250-85a53beb6942;170100, г. Тверь, ул.Желябова, 33;False;True;https://priem.tversu.ru/
 Ульяновский государственный университет; 66.3; -1; 853; 0; Нет;бакалавриат;20;151.0;112840;магистратура;10;40.0;119510;918d7167-278c-444d-853f-dfa0d42c7908;432017, г.Ульяновск, ул.Л.Толстого, 42;False;True;http://abiturient.ulsu.ru/tiles/general/
 Уральский государственный лесотехнический университет ; 64.0; -0.6; 683; 0; Нет;бакалавриат;30;214.0;50000;магистратура;5;70.0;45000;5a8f97c4-23cc-440e-87e3-92d3e26715d1;620100, Свердловская область, г. Екатеринбург, ул. Сибирский тракт, д. 37;False;True;http://usfeu.ru/abiturientu/bakalavriat/kolichestvo-mest/
 Челябинский государственный университет; 71.9; -0.3; 819; 12; Нет;бакалавриат;0;0.0;45000;0;0;0;0;b265f70b-d35d-45f0-ab0a-eec7ad99dad4;454001, Челябинская область, город Челябинск, улица Братьев Кашириных, дом 129;False;True;https://www.csu.ru/roles/prospective-students/Priem/bachelor/PriemMest.aspx
